doi:10.7910/DVN/5CYWWF	Fullfileanalysis_spring2018.R	Error in eval(expr, envir, enclos) : could not find function 'ymd'
doi:10.7910/DVN/5CYWWF	Harris_defendantfileprep.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/5CYWWF	Mainbeforeafter_spring2018.R	Error in eval(expr, envir, enclos) :   could not find function 'cluster.vcov'
doi:10.7910/DVN/5CYWWF	Mainmerge_spring2018.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/5CYWWF	Mainmerge_spring2018_felonyversion.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/5CYWWF	Other_SI_code.R	Error in eval(expr, envir, enclos) :   object 'smallneighborsfull2' not found
doi:10.7910/DVN/5CYWWF	beforeafter_felonycases_spring2018.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/G4SZXG	R file.R	Error in eval(expr, envir, enclos) : could not find function 'calibrate'
doi:10.7910/DVN/QRWFKX	Figure3.R	success
doi:10.7910/DVN/QRWFKX	Figure4.R	Error in as.data.frame.default(x[[i]], optional = TRUE, stringsAsFactors = stringsAsFactors) :   cannot coerce class ''amelia'' to a data.frame
doi:10.7910/DVN/QRWFKX	LatexTable.R	success
doi:10.7910/DVN/KGHEU4	script for figure 4.R	Error in eval(expr, envir, enclos) : could not find function 'ggplot'
doi:10.7910/DVN/SV9B3E	unknown	time limit exceeded
doi:10.7910/DVN/MSV9AS	DLS_PLOS_code.R	Error in eval(expr, envir, enclos) : could not find function 'Cs'
doi:10.7910/DVN/MSV9AS	DLS_appendix_S3_code.R	Error in eval(expr, envir, enclos) : could not find function 'summarySE'
doi:10.7910/DVN/4JXJWI	fig.si1.R	success
doi:10.7910/DVN/4JXJWI	fig.si2.R	success
doi:10.7910/DVN/4JXJWI	fig.si3.R	success
doi:10.7910/DVN/4JXJWI	fig.si4.R	success
doi:10.7910/DVN/4JXJWI	fig.si5.R	success
doi:10.7910/DVN/4JXJWI	fig.si6.R	success
doi:10.7910/DVN/4JXJWI	fig.si7.R	success
doi:10.7910/DVN/4JXJWI	fig.si8.R	success
doi:10.7910/DVN/4JXJWI	fig2.R	success
doi:10.7910/DVN/4JXJWI	fig3.R	success
doi:10.7910/DVN/4JXJWI	fig4.R	success
doi:10.7910/DVN/4JXJWI	fig5.R	success
doi:10.7910/DVN/4JXJWI	functions.R	success
doi:10.7910/DVN/4JXJWI	table_and_misc_numbers.R	Error in eval(expr, envir, enclos) : could not find function 'cronbach'
doi:10.7910/DVN/AXCVFN	R_RI_Balance_Check.R	Error : could not find function 'xBalance'
doi:10.7910/DVN/DW7Y5W	EUSED_regulated.R	Error in eval(expr, envir, enclos) :   could not find function 'countrycode'
doi:10.7910/DVN/DW7Y5W	EUSED_sector.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/CC2AU2	scatterplot_loess_figs_1_3.R	Error in library('ggplot2', lib.loc = '~/R/win-library/3.2') :   no library trees found in 'lib.loc'
doi:10.7910/DVN/1VDZE9	ItCouldHappentoYou_Figures1_3.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/9V0LLB	_replic_1996.R	Error in eval(expr, envir, enclos) : could not find function 'checkpoint'
doi:10.7910/DVN/9V0LLB	_replic_1998_depfed.R	Error in authorizeFileSystemUse(checkpointLocation) :   The .checkpoint folder does not exist. Please try again after creating the folder at /usr/workdir/.checkpoint
doi:10.7910/DVN/B8JYZW	make_figs.R	Error in discrete_scale('colour', 'brewer', brewer_pal(type, palette),  :   unused argument (direction = -1)
doi:10.7910/DVN/LBUXPQ	replication.r	Error in eval(expr, envir, enclos) : could not find function 'felm'
doi:10.7910/DVN/W03YWD	Replication Part 2.R	Error in fread('r2_res_freqtype_pref_mlogit_margins.txt', skip = 1, header = T,  :   unused argument (check.names = T)
doi:10.7910/DVN/CFPBRI	Bucchianeri_PB_Replication_Code.R	Error in pdf(paste0(figure_dir, 'MF_Races_ByParty.pdf'), height = 7, width = 10) :   cannot open file 'Enter your working directory here/Figures/MF_Races_ByParty.pdf'
doi:10.7910/DVN/ABSCFP	Table A.15.R	Error in eval(expr, envir, enclos) : could not find function 'wfe'
doi:10.7910/DVN/80J7OL	compliance function July 23 2012.R	success
doi:10.7910/DVN/80J7OL	simulation 20Mar13.R	Error in file(file, ifelse(append, 'a', 'w')) :   cannot open the connection
doi:10.7910/DVN/MTELU8	SyntaxAF.R	Error in install.packages('statnet', 'ergm', 'sna', 'boot') :   unable to install packages
doi:10.7910/DVN/GYNPF8	data_generation.R	Error in loadNamespace(name) : there is no package called 'pacman'
doi:10.7910/DVN/GYNPF8	parameter_variation.R	Error in loadNamespace(name) : there is no package called 'pacman'
doi:10.7910/DVN/OBDQ3H	MASTER.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/OBDQ3H	unknown	time limit exceeded
doi:10.7910/DVN/XKOVUN	unknown	time limit exceeded
doi:10.7910/DVN/RZWQQK	Chapter8Master.r	Error in eval(expr, envir, enclos) :   could not find function 'coordinates'
doi:10.7910/DVN/RZWQQK	TableA33.r	Error in apply(estfun(fm), 2, function(x) tapply(x, cluster, sum)) :   could not find function 'estfun'
doi:10.7910/DVN/RZWQQK	TablesA31A32Figure8_6.r	Error in eval(expr, envir, enclos) :   could not find function 'coordinates'
doi:10.7910/DVN/GS3IKP	3wayindep.R	success
doi:10.7910/DVN/GS3IKP	unknown	time limit exceeded
doi:10.7910/DVN/XQY6CZ	krigePID.R	Error in eval(expr, envir, enclos) : could not find function 'as.geodata'
doi:10.7910/DVN/XQY6CZ	laTimeSpace.R	Error in eval(expr, envir, enclos) :   could not find function 'map2SpatialPolygons'
doi:10.7910/DVN/XQY6CZ	laTimeSpaceSLX.R	Error in eval(expr, envir, enclos) :   could not find function 'map2SpatialPolygons'
doi:10.7910/DVN/XQY6CZ	spatiotemporal.R	success
doi:10.7910/DVN/XTJRQN	Is Sexism for White People_Replication Code.R	Error in eval(expr, envir, enclos) : could not find function 'stargazer'
doi:10.7910/DVN/RPHJBO	house_2006_script_web.R	Error in eval(expr, envir, enclos) : could not find function 'attach.all'
doi:10.7910/DVN/GYIS2O	Chapter 3_ReadMeAnalysisFigures.R	success
doi:10.7910/DVN/ZBRTJH	Figure1-PresSuccess.R	Error : Objects of type ts not supported by autoplot.  Please use qplot() or ggplot() instead.
doi:10.7910/DVN/ZBRTJH	Figure2.R.7z	Error in source(r_file) : invalid multibyte character in parser at line 1
doi:10.7910/DVN/ZBRTJH	Figure2LoadModules.R	Error : RSQLite package required to connect to sqlite db
doi:10.7910/DVN/ZBTIIK	01-data.R	Error in eval(expr, envir, enclos) : could not find function 'import'
doi:10.7910/DVN/ZBTIIK	unknown	time limit exceeded
doi:10.7910/DVN/GQQUQU	Application_Bayes_estimation.R	Error in eval(expr, envir, enclos) : could not find function 'read_dta'
doi:10.7910/DVN/GQQUQU	unknown	time limit exceeded
doi:10.7910/DVN/0DOFEF	china-stm.R	Error in library(tm, SnowballC) : there is no package called 'tm'
doi:10.7910/DVN/0DOFEF	chinopen-prep.R	Error in eval(expr, envir, enclos) :   could not find function 'readWorksheet'
doi:10.7910/DVN/0DOFEF	stm-analysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/0UDCQC	Main_Dataset.r	Error in distmatMonitorsFromFacility(Monitors = ds, Fac = Fac.Annual.U) :   could not find function 'rdist.earth'
doi:10.7910/DVN/J7HUX3	Figure 2 - Examples of causal response functions.R	success
doi:10.7910/DVN/J7HUX3	Simulations.R	Error in summary(tsls(y ~ d, ~z)) : could not find function 'tsls'
doi:10.7910/DVN/AMJXCB	Step 1_Creating Weighted Clean Data.R	Error : could not find function 'wtd.table'
doi:10.7910/DVN/AMJXCB	Step 2_Replication Code_Article.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/AMJXCB	Step 3_Replication Code_Appendix.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/Q02JJQ	amen_brother_analysis.R	Error in unlist(LinkExtractor(url, encod = 'UTF-8', urlbotfiler = c('/buy/',  :   could not find function 'LinkExtractor'
doi:10.7910/DVN/7SXKSF	analysis.R	Error in eval(expr, envir, enclos) :   could not find function 'independence_test'
doi:10.7910/DVN/7SXKSF	functions.R	success
doi:10.7910/DVN/OQ64S8	descriptive_analysis_2008_ccap.R	Error in eval(expr, envir, enclos) : could not find function 'svydesign'
doi:10.7910/DVN/OQ64S8	descriptive_analysis_2008_cces_cong.R	success
doi:10.7910/DVN/OQ64S8	descriptive_analysis_2010.R	success
doi:10.7910/DVN/OQ64S8	descriptive_analysis_2012_cong.R	success
doi:10.7910/DVN/OQ64S8	descriptive_analysis_2012_pres.R	success
doi:10.7910/DVN/OQ64S8	descriptive_analysis_2014.R	success
doi:10.7910/DVN/OQ64S8	multiplot.R	success
doi:10.7910/DVN/QOD8ZU	dataverse_analysis.R	Error in (structure(function (value)  : reached elapsed time limit
doi:10.7910/DVN/TIIHB8	Script for R Figures.R	success
doi:10.7910/DVN/JQMMVD	r code part 2.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/JQMMVD	r code.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/1IWN5N	ep_stoiber_check.R	Error in file(file, ifelse(append, 'a', 'w')) :   cannot open the connection
doi:10.7910/DVN/DSDD7W	dynci-replication.R	Error in eval(expr, envir, enclos) : could not find function 'cast'
doi:10.7910/DVN/DSDD7W	dynci-sens-replication.R	Error in cbind(coef = sens.sha, se = NA, CI = sens.sha.ci, alpha = confound) :   object 'sens.sha.ci' not found
doi:10.7910/DVN/DSDD7W	panel-utils.R	success
doi:10.7910/DVN/ECBF7Y	replicationscript.r	Error in formatC(coeftest(histUniCol1, robustErrorsUniCol1)['balanceOfPower',  :   could not find function 'coeftest'
doi:10.7910/DVN/EA011Q	Imputation of IVs.R	Error in loadNamespace(name) : there is no package called 'pacman'
doi:10.7910/DVN/EA011Q	Replication syntax-UPCP-2018-0112.R	Error in loadNamespace(name) : there is no package called 'pacman'
doi:10.7910/DVN/1KIEXG	Replication_File_JEPS.R	Error in write.dta(ind_data, '~/Dropbox (Personal)/Alliances/Experimental Paper/JEPS Final/Individual_Data_JEPS.dta') :   unable to open file for writing: 'No such file or directory'
doi:10.7910/DVN/VUY8UI	00 Execution.R	Error in if (grepl('CentOS Linux', system('cat /etc/centos-release', intern = T))) { :   argument is of length zero
doi:10.7910/DVN/VUY8UI	01 Setup.R	Error in if (grepl('CentOS Linux', system('cat /etc/centos-release', intern = T))) { :   argument is of length zero
doi:10.7910/DVN/VUY8UI	02 Data Access.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/VUY8UI	03 Data Manipulation.R	Error in eval(expr, envir, enclos) : object 'ACD' not found
doi:10.7910/DVN/VUY8UI	unknown	time limit exceeded
doi:10.7910/DVN/TT17NY	2016-5-12_reviewing-replication.R	Error : could not find function 'rCopula'
doi:10.7910/DVN/CGH7BR	country_recode.R	success
doi:10.7910/DVN/CGH7BR	unknown	time limit exceeded
doi:10.7910/DVN/QTG6FQ	AJPS_VicariousInjustice_Functions.R	success
doi:10.7910/DVN/T6GPSX	BGGK_ISQ_code.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/BVWFG1	Code---A_Eviction_Demography_CleanAndFit.R	Error in gzfile(file, 'wb') : cannot open the connection
doi:10.7910/DVN/BVWFG1	Code---B_Eviction_Demography_Stan.R	success
doi:10.7910/DVN/BVWFG1	Code---C_Eviction_Demography_ProduceOutput.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/BVWFG1	Code---D_Eviction_Demography_RandomForest.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/BVWFG1	unknown	time limit exceeded
doi:10.7910/DVN/LQNCBW	JSTestRand.R	success
doi:10.7910/DVN/LQNCBW	Odonates_v5.R	Error in file(filename, 'r', encoding = encoding) :   cannot open the connection
doi:10.7910/DVN/LQNCBW	SpecMeanTestBoot.R	success
doi:10.7910/DVN/LQNCBW	SpecMeanTestRes.R	success
doi:10.7910/DVN/LQNCBW	rFLCorrCoeff.R	success
doi:10.7910/DVN/LQNCBW	rFLIndTestRand.R	success
doi:10.7910/DVN/LQNCBW	read.focal.data.v1.R	success
doi:10.7910/DVN/LQNCBW	read.focal.data.v2.R	success
doi:10.7910/DVN/LQNCBW	read.orientation.data.R	success
doi:10.7910/DVN/LQNCBW	rhoFLCIBoot.R	success
doi:10.7910/DVN/LQNCBW	sunposition.R	success
doi:10.7910/DVN/7QHIXX	pastors_pinochet_replication.R	Error in names(edu.pop) <- c('Nunca asisti', 'Jardn infantil/Sala cuna ',  :   'names' attribute [12] must be the same length as the vector [3]
doi:10.7910/DVN/NOYBCQ	functions.R	success
doi:10.7910/DVN/CXKAQA	infomap1.r	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/CXKAQA	infomap2.r	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/ZRZGTT	figures.R	Error in check.options(new, name.opt = '.X11.Options', envir = .X11env) :   c('invalid argument name 'restoreConsole' in 'jpeg(filename = plotname, width = 500, height = 350, units = \'px\', '', 'invalid argument name 'restoreConsole' in '    pointsize = 12, quality = 100, bg = \'white\', res = NA, restoreConsole = TRUE)'')
doi:10.7910/DVN/MWJHD2	Stand Your Ground Extension Paper DeIdentified.R	Error in eval(expr, envir, enclos) : could not find function 'harmonic'
doi:10.7910/DVN/MWJHD2	Stand Your Ground Extension Paper.R	Error in eval(expr, envir, enclos) : could not find function 'bgtest'
doi:10.7910/DVN/MLTXHB	unknown	time limit exceeded
doi:10.7910/DVN/BWPNVP	Code_EDCC_Final.R	Error in eval(expr, envir, enclos) : could not find function 'plm'
doi:10.7910/DVN/URSNLH	DonnellyPopElechesReplication.R	Error in eval(expr, envir, enclos) : could not find function 'wtd.table'
doi:10.7910/DVN/PUIJIU	unknown	time limit exceeded
doi:10.7910/DVN/W4XWVU	replikation.R	Error in as.data.table(read.dta13('ZA6904_v1-0-0.dta', convert.factors = F)) :   could not find function 'read.dta13'
doi:10.7910/DVN/ZUH3UG	Analysis_Main.R	Error in eval(expr, envir, enclos) : could not find function 'stargazer'
doi:10.7910/DVN/ZUH3UG	Analysis_Muni_Panel.R	Error in eval(expr, envir, enclos) : could not find function 'ivreg'
doi:10.7910/DVN/ZUH3UG	Instrument_Analysis.R	Error in eval(expr, envir, enclos) : could not find function 'ivreg'
doi:10.7910/DVN/ZUH3UG	LandIneq.R	success
doi:10.7910/DVN/2NDL6R	IndustryLevelAnalysis.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/2NDL6R	us_capex_imputation.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/4S2NIW	Disc&PolBehav_ReplicationCode.R	Error in loadNamespace(name) : there is no package called 'haven'
doi:10.7910/DVN/HQZOOB	Custom plotting and related functions for compositional data analysis.R	success
doi:10.7910/DVN/1LAK3R	naes_ft.r	Error in eval(expr, envir, enclos) : could not find function 'cem'
doi:10.7910/DVN/4RQWXW	Code_Cleaning.R	Error in eval(expr, envir, enclos) : could not find function 'select'
doi:10.7910/DVN/EPBIDE	TD-P_ThielsU.R	Error in eval(expr, envir, enclos) : could not find function 'accuracy'
doi:10.7910/DVN/ORH029	brazilGenderRatio.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/2DLCPZ	IFoT_repcode_Rfunctions.R	success
doi:10.7910/DVN/2DLCPZ	IFoT_repcode_addmodels-1.R	Error in eval(expr, envir, enclos) : object 'usdat' not found
doi:10.7910/DVN/2DLCPZ	IFoT_repcode_addmodels.R	Error in eval(expr, envir, enclos) : object 'usdat' not found
doi:10.7910/DVN/2DLCPZ	IFoT_repcode_alltrade-1.R	Error in formatC(round(as.numeric(as.character(vec)), dig), dig, format = 'f') :   could not find function 'pR2'
doi:10.7910/DVN/2DLCPZ	IFoT_repcode_alltrade.R	Error in formatC(round(as.numeric(as.character(vec)), dig), dig, format = 'f') :   could not find function 'pR2'
doi:10.7910/DVN/2DLCPZ	IFoT_repcode_main-1.R	Error in formatC(round(as.numeric(as.character(vec)), dig), dig, format = 'f') :   could not find function 'pR2'
doi:10.7910/DVN/2DLCPZ	IFoT_repcode_main.R	Error in formatC(round(as.numeric(as.character(vec)), dig), dig, format = 'f') :   could not find function 'pR2'
doi:10.7910/DVN/2DLCPZ	IFoT_replication-1.R	Error in formatC(round(as.numeric(as.character(vec)), dig), dig, format = 'f') :   could not find function 'pR2'
doi:10.7910/DVN/2DLCPZ	IFoT_replication.R	Error in formatC(round(as.numeric(as.character(vec)), dig), dig, format = 'f') :   could not find function 'pR2'
doi:10.7910/DVN/TALNRF	Replication_Code_CPS_060717-1.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/ENFMZY	Pov_Viol_Figures-1.R	Error in read.dta('FLMS_2015_prepped.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/X7PCPB	REPLICATION_CODE.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/JRDCUN	Book_analysis.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/FSN6ZY	05_graph_net_benefit_figure_5.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/2JDGQT	suic-its-plots.R	Error in eval(expr, envir, enclos) : object 'rmva' not found
doi:10.7910/DVN/USKUR2	Figure-1.R	success
doi:10.7910/DVN/USKUR2	Figure-2.R	success
doi:10.7910/DVN/USKUR2	Figure-3.R	success
doi:10.7910/DVN/USKUR2	Figure-4.R	success
doi:10.7910/DVN/USKUR2	Table-2.R	Error in eval(expr, envir, enclos) : could not find function 'stargazer'
doi:10.7910/DVN/USKUR2	Table-F1.R	success
doi:10.7910/DVN/OU552V	automated_news.R	success
doi:10.7910/DVN/CF44OW	code_0_read_data.R	Error in eval(expr, envir, enclos) : object 'local_data' not found
doi:10.7910/DVN/CF44OW	code_1a_prep_data.R	Error in grep('^cb', names(dat), value = T) : object 'dat' not found
doi:10.7910/DVN/CF44OW	code_1b_helper_functions.R	success
doi:10.7910/DVN/RDQZUM	WhatGoesWithRedAndBlueAnalyses.R	Error in apply(estfun(fm), 2, function(x) tapply(x, cluster, sum)) :   could not find function 'estfun'
doi:10.7910/DVN/JTLAIG	id_replication.R	Error in eval(expr, envir, enclos) : could not find function 'run.jags'
doi:10.7910/DVN/NC06GQ	Creating Matched Datasets.R	Error in eval(expr, envir, enclos) : could not find function 'matchit'
doi:10.7910/DVN/NC06GQ	Main Results - Figure 2.R	success
doi:10.7910/DVN/NC06GQ	Main Results - Figure 3.R	success
doi:10.7910/DVN/NC06GQ	Main Results - Table 1.R	Error in eval(expr, envir, enclos) : could not find function 'matchit'
doi:10.7910/DVN/NC06GQ	SM 01 - Six Political Rights.R	Error in eval(expr, envir, enclos) : could not find function 'cshp'
doi:10.7910/DVN/NC06GQ	SM 02 - Total Number of Rights.R	success
doi:10.7910/DVN/NC06GQ	SM 05 - Matching Results.R	Error in eval(expr, envir, enclos) : could not find function 'matchit'
doi:10.7910/DVN/NC06GQ	SM 13 - Testing Smaller Sample Sizes.R	Error in eval(expr, envir, enclos) : could not find function 'matchit'
doi:10.7910/DVN/JERJ0C	unknown	time limit exceeded
